# created by LinkChecker at 2025-08-26 22:25:43+002
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
/workshop/paris2019/handson_raw2erp;http://localhost:4000/workshop/paris2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_raw2erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_raw2erp/;173;34;From raw to ERPs using FieldTrip;7.295608520507812e-05;53505;3.5372228622436523;0;3;
/workshop/paris2019/handson_sensoranalysis;http://localhost:4000/workshop/paris2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_sensoranalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_sensoranalysis/;182;34;Sensor level analysis using FieldTrip;6.985664367675781e-05;69548;3.495781183242798;0;3;
/workshop/paris2019/handson_anatomy;http://localhost:4000/workshop/paris2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_anatomy/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_anatomy/;192;34;Creating head and source models using FieldTrip;0.00011086463928222656;119041;3.235137939453125;0;3;
/workshop/paris2019/handson_sourceanalysis;http://localhost:4000/workshop/paris2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_sourceanalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_sourceanalysis/;201;34;Single and Distributed sources using FieldTrip;7.081031799316406e-05;64708;3.3502907752990723;0;3;
/workshop/paris2019/handson_groupanalysis;http://localhost:4000/workshop/paris2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_groupanalysis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_groupanalysis/;211;34;Group level analysis using FieldTrip;7.700920104980469e-05;88256;3.411609172821045;0;3;
/workshop/paris2019/usb_instructions;http://localhost:4000/workshop/paris2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/usb_instructions/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/usb_instructions/;226;212;USB instructions;4.1961669921875e-05;16686;3.3573920726776123;0;3;
/workshop/oslo2019/introduction;http://localhost:4000/workshop/oslo2019/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/introduction/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/introduction/;178;19;Getting started with EEG data, quality checks, cleaning of data and Event-Related Potentials;7.605552673339844e-05;61904;3.2927470207214355;0;3;
/workshop/oslo2019/statistics;http://localhost:4000/workshop/oslo2019/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/statistics/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/statistics/;194;19;Cluster-based statistical;8.58306884765625e-05;87143;2.956792116165161;0;3;
/workshop/oslo2019/beamforming;http://localhost:4000/workshop/oslo2019/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/beamforming/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/beamforming/;197;19;Localizing oscillatory sources;7.104873657226562e-05;52962;2.874237060546875;0;3;
/workshop/oslo2019/forward_modeling;http://localhost:4000/workshop/oslo2019/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/forward_modeling/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/forward_modeling/;208;19;Forward modeling;7.081031799316406e-05;76134;3.2601451873779297;0;3;
/workshop/natmeg2014/meg_audodd;http://localhost:4000/workshop/oslo2019/;;200 OK;Redirected to `http://localhost:4000/workshop/natmeg2014/meg_audodd/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/natmeg2014/meg_audodd/;221;87;oddball experiment;3.409385681152344e-05;15041;3.492949962615967;0;3;
/workshop/oxford2019/sensor_analysis_plusminus;http://localhost:4000/workshop/oxford2019/;;200 OK;Redirected to `http://localhost:4000/workshop/oxford2019/sensor_analysis_plusminus/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oxford2019/sensor_analysis_plusminus/;156;34;Reading in data and performing sensor-level ERF and TFR analyses;0.00011587142944335938;118600;3.6261072158813477;0;3;
/tutorial/beamformingextended;http://localhost:4000/workshop/oxford2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/beamformingextended/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/beamformingextended/;173;34;Source reconstruction of induced oscillatory activity and/or  corticomuscular coherence;2.574920654296875e-05;577;3.5566630363464355;0;3;
/tutorial/sleep;http://localhost:4000/workshop/toolkit2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/sleep/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/sleep/;171;53;hands-on;2.7894973754882812e-05;521;3.9833171367645264;0;3;
/tutorial/connectivity;http://localhost:4000/workshop/toolkit2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/connectivity/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/connectivity/;187;71;hands-on;3.695487976074219e-05;8754;3.9584240913391113;0;3;
/tutorial/preprocessing_erp;http://localhost:4000/workshop/davis2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/preprocessing_erp/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/preprocessing_erp/;166;93;Preprocessing;2.9802322387695312e-05;569;4.1941978931427;0;3;
/tutorial/coherence;http://localhost:4000/workshop/davis2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/coherence/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/coherence/;195;34;Coherence analysis;2.9087066650390625e-05;561;3.9536032676696777;0;3;
/faq/other/capmapping/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/other/capmapping/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/other/capmapping/;1793;7;Can I compare EEG channels between different electrode caps?;3.695487976074219e-05;10005;4.464928865432739;0;3;
/tutorial/source/electrode/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/source/electrode/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/source/electrode/;3059;7;Localizing electrodes using a 3D-scanner;7.605552673339844e-05;46847;3.567225933074951;0;3;
/faq/source/fiducial/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/fiducial/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/fiducial/;3365;7;How should I specify the fiducials for electrode realignment?;3.4809112548828125e-05;12305;4.420354127883911;0;3;
/faq/preproc/impedancecheck/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/preproc/impedancecheck/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/preproc/impedancecheck/;4229;7;How can I inspect the electrode impedances of my data?;4.100799560546875e-05;23108;3.6166939735412598;0;3;
/faq/source/sensors_definition/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/sensors_definition/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/sensors_definition/;6191;7;How are electrodes, magnetometers or gradiometers described?;4.982948303222656e-05;30505;3.57191801071167;0;3;
/faq/source/structuresensor/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/structuresensor/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/structuresensor/;6803;7;Should I use a Polhemus or a Structure Sensor to record electrode positions?;3.2901763916015625e-05;10433;3.933579206466675;0;3;
/tutorial/source/beamformer/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/source/beamformer/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/source/beamformer/;8650;7;Localizing oscillatory sources using beamformer techniques;9.799003601074219e-05;105321;3.335204839706421;0;3;
/faq/source/bem_finetune/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/bem_finetune/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/bem_finetune/;8794;7;How can I fine-tune my BEM volume conduction model?;3.790855407714844e-05;17710;4.61890721321106;0;3;
/faq/source/conductivity_defaults/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/conductivity_defaults/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/conductivity_defaults/;9442;7;What is the conductivity of the brain, CSF, skull and skin tissue?;3.790855407714844e-05;11485;3.78714919090271;0;3;
/faq/source/coordsys/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/coordsys/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/coordsys/;9562;7;How are the different head and MRI coordinate systems defined?;5.793571472167969e-05;43598;3.9472172260284424;0;3;
/faq/source/datatype_headmodel/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/datatype_headmodel/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/datatype_headmodel/;9886;7;What kind of volume conduction models of the head (head models) are implemented?;3.1948089599609375e-05;10837;3.363595962524414;0;3;
/faq/source/dipoli_filelocation/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/dipoli_filelocation/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/dipoli_filelocation/;10042;7;Where can I find the dipoli command-line executable?;3.1948089599609375e-05;10418;3.6642048358917236;0;3;
/workshop/oslo2019/forward_modeling/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/forward_modeling/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/forward_modeling/;11014;7;Forward modeling for EEG source reconstruction;7.081031799316406e-05;76134;3.2601451873779297;0;3;
/workshop/practicalmeeg2022/handson_anatomy/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/workshop/practicalmeeg2022/handson_anatomy/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/practicalmeeg2022/handson_anatomy/;11350;7;Creation of headmodels and sourcemodels for source reconstruction;0.00011181831359863281;121104;3.289128303527832;0;3;
/workshop/paris2019/handson_anatomy/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/handson_anatomy/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/handson_anatomy/;11374;7;Creation of headmodels and sourcemodels for source reconstruction;0.00011086463928222656;119041;3.235137939453125;0;3;
/faq/plotting/headmodel_localspheres/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/plotting/headmodel_localspheres/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/plotting/headmodel_localspheres/;11572;7;How can I visualize a localspheres volume conductor model?;3.2901763916015625e-05;12905;3.8131959438323975;0;3;
/tutorial/source/headmodel_meg/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/source/headmodel_meg/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/source/headmodel_meg/;11596;7;Creating a volume conduction model of the head for source reconstruction of MEG data;8.0108642578125e-05;62168;3.719681978225708;0;3;
/faq/source/headmodel_meshingproblem/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/headmodel_meshingproblem/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/headmodel_meshingproblem/;11620;7;Why does my EEG headmodel look funny?;4.38690185546875e-05;26951;4.552124977111816;0;3;
/example/source/headmodel_various/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/example/source/headmodel_various/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/source/headmodel_various/;11656;7;Make MEG leadfields using different headmodels;5.817413330078125e-05;48202;3.404062032699585;0;3;
/faq/source/inspect_geometries/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/inspect_geometries/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/inspect_geometries/;11824;7;How can I visualize the different geometrical objects that are needed for forward and inverse computations?;3.409385681152344e-05;11825;4.504643201828003;0;3;
/tutorial/source/minimumnormestimate/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/source/minimumnormestimate/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/source/minimumnormestimate/;12454;7;Source reconstruction of event-related fields using minimum-norm estimation;7.915496826171875e-05;71472;3.1088368892669678;0;3;
/example/source/neuromag_aligned2mni/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/example/source/neuromag_aligned2mni/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/source/neuromag_aligned2mni/;12754;7;Read neuromag .fif mri and create a MNI-aligned single-shell head model;4.124641418457031e-05;27732;3.7062511444091797;0;3;
/faq/source/openmeeg/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/openmeeg/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/openmeeg/;13018;7;How do I install the OpenMEEG binaries;4.00543212890625e-05;18856;4.371778726577759;0;3;
/example/source/sourcemodel_aligned2mni/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/example/source/sourcemodel_aligned2mni/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/source/sourcemodel_aligned2mni/;14146;7;Create MNI-aligned grids in individual head-space;3.0994415283203125e-05;9407;3.591535806655884;0;3;
/example/source/sourcemodel_mnitemplate/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/example/source/sourcemodel_mnitemplate/' status: 301 Moved Permanently.;;True;http://localhost:4000/example/source/sourcemodel_mnitemplate/;14200;7;Create a template source model aligned to MNI space;4.410743713378906e-05;23597;2.866201639175415;0;3;
/faq/source/sourcerecon_checkalignment/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/sourcerecon_checkalignment/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/sourcerecon_checkalignment/;14236;7;How can I check whether the grid that I have is aligned to the segmented volume and to the sensor gradiometer?;3.218650817871094e-05;9518;4.206099271774292;0;3;
/faq/source/sourcerecon_greymatter/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/faq/source/sourcerecon_greymatter/' status: 301 Moved Permanently.;;True;http://localhost:4000/faq/source/sourcerecon_greymatter/;14260;7;Can I restrict the source reconstruction to the grey matter?;3.3855438232421875e-05;11053;3.28420090675354;0;3;
/tutorial/source/sourcemodel/;http://localhost:4000/workshop/leuven2019/;;200 OK;Redirected to `http://localhost:4000/tutorial/source/sourcemodel/' status: 301 Moved Permanently.;;True;http://localhost:4000/tutorial/source/sourcemodel/;21375;7;Creating a source model for source reconstruction of MEG or EEG data;8.988380432128906e-05;104870;3.8011162281036377;0;3;
